Year,Municipality,Population,Mortality_per_1000,Infant_mortality_per_1000,Births_per_1000,Unemployed_total,Average_income,Pharmacies_total,Crime_type,Total_crimes,Marriages_per_1000,Divorces_per_1000
2009.0,Mogadouro,9749.0,13.0,0.0,5.8,315.0,809.5,3.0,Contra O Patrimonio,100.0,4.0,2.1
2009.0,Mogadouro,9749.0,13.0,0.0,5.8,315.0,809.5,3.0,Contra A Vida Em Sociedade,60.0,4.0,2.1
2009.0,Mogadouro,9749.0,13.0,0.0,5.8,315.0,809.5,3.0,Contra O Estado,4.0,4.0,2.1
2009.0,Mogadouro,9749.0,13.0,0.0,5.8,315.0,809.5,3.0,"Contra A Identidade Cultural, Integridade Pessoal",,4.0,2.1
2009.0,Mogadouro,9749.0,13.0,0.0,5.8,315.0,809.5,3.0,Contra Animais Companhia,,4.0,2.1
2009.0,Mogadouro,9749.0,13.0,0.0,5.8,315.0,809.5,3.0,Legislacao Avulsa E Outros,10.0,4.0,2.1
2009.0,Mogadouro,9749.0,13.0,0.0,5.8,315.0,809.5,3.0,Total,244.0,4.0,2.1
2010.0,Mogadouro,9565.0,13.2,0.0,4.6,398.0,835.5,3.0,Contra As Pessoas,57.0,4.9,0.9
2010.0,Mogadouro,9565.0,13.2,0.0,4.6,398.0,835.5,3.0,Contra O Patrimonio,89.0,4.9,0.9
2010.0,Mogadouro,9565.0,13.2,0.0,4.6,398.0,835.5,3.0,Contra A Vida Em Sociedade,60.0,4.9,0.9
2010.0,Mogadouro,9565.0,13.2,0.0,4.6,398.0,835.5,3.0,Contra O Estado,10.0,4.9,0.9
2010.0,Mogadouro,9565.0,13.2,0.0,4.6,398.0,835.5,3.0,"Contra A Identidade Cultural, Integridade Pessoal",,4.9,0.9
2010.0,Mogadouro,9565.0,13.2,0.0,4.6,398.0,835.5,3.0,Contra Animais Companhia,,4.9,0.9
2010.0,Mogadouro,9565.0,13.2,0.0,4.6,398.0,835.5,3.0,Legislacao Avulsa E Outros,14.0,4.9,0.9
2010.0,Mogadouro,9565.0,13.2,0.0,4.6,398.0,835.5,3.0,Total,230.0,4.9,0.9
2011.0,Mogadouro,9334.0,14.7,0.0,5.6,377.0,807.0,3.0,Contra As Pessoas,58.0,2.6,1.5
2011.0,Mogadouro,9334.0,14.7,0.0,5.6,377.0,807.0,3.0,Contra O Patrimonio,116.0,2.6,1.5
2011.0,Mogadouro,9334.0,14.7,0.0,5.6,377.0,807.0,3.0,Contra A Vida Em Sociedade,46.0,2.6,1.5
2011.0,Mogadouro,9334.0,14.7,0.0,5.6,377.0,807.0,3.0,Contra O Estado,3.0,2.6,1.5
2011.0,Mogadouro,9334.0,14.7,0.0,5.6,377.0,807.0,3.0,"Contra A Identidade Cultural, Integridade Pessoal",,2.6,1.5
2011.0,Mogadouro,9334.0,14.7,0.0,5.6,377.0,807.0,3.0,Contra Animais Companhia,,2.6,1.5
2011.0,Mogadouro,9334.0,14.7,0.0,5.6,377.0,807.0,3.0,Legislacao Avulsa E Outros,13.0,2.6,1.5
2011.0,Mogadouro,9334.0,14.7,0.0,5.6,377.0,807.0,3.0,Total,236.0,2.6,1.5
2012.0,Mogadouro,9196.0,17.3,0.0,4.5,486.0,776.4,3.0,Contra As Pessoas,94.0,3.7,2.4
2012.0,Mogadouro,9196.0,17.3,0.0,4.5,486.0,776.4,3.0,Contra O Patrimonio,101.0,3.7,2.4
2012.0,Mogadouro,9196.0,17.3,0.0,4.5,486.0,776.4,3.0,Contra A Vida Em Sociedade,63.0,3.7,2.4
2012.0,Mogadouro,9196.0,17.3,0.0,4.5,486.0,776.4,3.0,Contra O Estado,,3.7,2.4
2012.0,Mogadouro,9196.0,17.3,0.0,4.5,486.0,776.4,3.0,"Contra A Identidade Cultural, Integridade Pessoal",,3.7,2.4
2012.0,Mogadouro,9196.0,17.3,0.0,4.5,486.0,776.4,3.0,Contra Animais Companhia,,3.7,2.4
2012.0,Mogadouro,9196.0,17.3,0.0,4.5,486.0,776.4,3.0,Legislacao Avulsa E Outros,11.0,3.7,2.4
2012.0,Mogadouro,9196.0,17.3,0.0,4.5,486.0,776.4,3.0,Total,270.0,3.7,2.4
2013.0,Mogadouro,9087.0,13.5,0.0,4.2,503.0,786.5,3.0,Contra As Pessoas,63.0,3.9,2.1
2013.0,Mogadouro,9087.0,13.5,0.0,4.2,503.0,786.5,3.0,Contra O Patrimonio,95.0,3.9,2.1
2013.0,Mogadouro,9087.0,13.5,0.0,4.2,503.0,786.5,3.0,Contra A Vida Em Sociedade,49.0,3.9,2.1
2013.0,Mogadouro,9087.0,13.5,0.0,4.2,503.0,786.5,3.0,Contra O Estado,7.0,3.9,2.1
2013.0,Mogadouro,9087.0,13.5,0.0,4.2,503.0,786.5,3.0,"Contra A Identidade Cultural, Integridade Pessoal",,3.9,2.1
2013.0,Mogadouro,9087.0,13.5,0.0,4.2,503.0,786.5,3.0,Contra Animais Companhia,,3.9,2.1
2013.0,Mogadouro,9087.0,13.5,0.0,4.2,503.0,786.5,3.0,Legislacao Avulsa E Outros,8.0,3.9,2.1
2013.0,Mogadouro,9087.0,13.5,0.0,4.2,503.0,786.5,3.0,Total,222.0,3.9,2.1
2014.0,Mogadouro,8961.0,15.1,0.0,4.8,530.0,784.3,3.0,Contra As Pessoas,76.0,2.8,1.3
2014.0,Mogadouro,8961.0,15.1,0.0,4.8,530.0,784.3,3.0,Contra O Patrimonio,80.0,2.8,1.3
2014.0,Mogadouro,8961.0,15.1,0.0,4.8,530.0,784.3,3.0,Contra A Vida Em Sociedade,27.0,2.8,1.3
2014.0,Mogadouro,8961.0,15.1,0.0,4.8,530.0,784.3,3.0,Contra O Estado,6.0,2.8,1.3
2014.0,Mogadouro,8961.0,15.1,0.0,4.8,530.0,784.3,3.0,"Contra A Identidade Cultural, Integridade Pessoal",,2.8,1.3
2014.0,Mogadouro,8961.0,15.1,0.0,4.8,530.0,784.3,3.0,Contra Animais Companhia,,2.8,1.3
2014.0,Mogadouro,8961.0,15.1,0.0,4.8,530.0,784.3,3.0,Legislacao Avulsa E Outros,12.0,2.8,1.3
2014.0,Mogadouro,8961.0,15.1,0.0,4.8,530.0,784.3,3.0,Total,201.0,2.8,1.3
2015.0,Mogadouro,8850.0,15.8,0.0,4.9,464.0,782.5,3.0,Contra As Pessoas,69.0,3.3,1.8
2015.0,Mogadouro,8850.0,15.8,0.0,4.9,464.0,782.5,3.0,Contra O Patrimonio,97.0,3.3,1.8
2015.0,Mogadouro,8850.0,15.8,0.0,4.9,464.0,782.5,3.0,Contra A Vida Em Sociedade,20.0,3.3,1.8
2015.0,Mogadouro,8850.0,15.8,0.0,4.9,464.0,782.5,3.0,Contra O Estado,5.0,3.3,1.8
2015.0,Mogadouro,8850.0,15.8,0.0,4.9,464.0,782.5,3.0,"Contra A Identidade Cultural, Integridade Pessoal",,3.3,1.8
2015.0,Mogadouro,8850.0,15.8,0.0,4.9,464.0,782.5,3.0,Contra Animais Companhia,,3.3,1.8
2015.0,Mogadouro,8850.0,15.8,0.0,4.9,464.0,782.5,3.0,Legislacao Avulsa E Outros,17.0,3.3,1.8
2015.0,Mogadouro,8850.0,15.8,0.0,4.9,464.0,782.5,3.0,Total,209.0,3.3,1.8
2016.0,Mogadouro,8743.0,16.1,0.0,5.2,517.0,810.8,3.0,Contra As Pessoas,73.0,2.2,2.5
2016.0,Mogadouro,8743.0,16.1,0.0,5.2,517.0,810.8,3.0,Contra O Patrimonio,86.0,2.2,2.5
2016.0,Mogadouro,8743.0,16.1,0.0,5.2,517.0,810.8,3.0,Contra A Vida Em Sociedade,17.0,2.2,2.5
2016.0,Mogadouro,8743.0,16.1,0.0,5.2,517.0,810.8,3.0,Contra O Estado,8.0,2.2,2.5
2016.0,Mogadouro,8743.0,16.1,0.0,5.2,517.0,810.8,3.0,"Contra A Identidade Cultural, Integridade Pessoal",,2.2,2.5
2016.0,Mogadouro,8743.0,16.1,0.0,5.2,517.0,810.8,3.0,Contra Animais Companhia,,2.2,2.5
2016.0,Mogadouro,8743.0,16.1,0.0,5.2,517.0,810.8,3.0,Legislacao Avulsa E Outros,4.0,2.2,2.5
2016.0,Mogadouro,8743.0,16.1,0.0,5.2,517.0,810.8,3.0,Total,189.0,2.2,2.5
2017.0,Mogadouro,8654.0,16.6,0.0,6.3,419.0,828.3,2.0,Contra As Pessoas,58.0,1.7,1.4
2017.0,Mogadouro,8654.0,16.6,0.0,6.3,419.0,828.3,2.0,Contra O Patrimonio,75.0,1.7,1.4
2017.0,Mogadouro,8654.0,16.6,0.0,6.3,419.0,828.3,2.0,Contra A Vida Em Sociedade,21.0,1.7,1.4
2017.0,Mogadouro,8654.0,16.6,0.0,6.3,419.0,828.3,2.0,Contra O Estado,6.0,1.7,1.4
2017.0,Mogadouro,8654.0,16.6,0.0,6.3,419.0,828.3,2.0,"Contra A Identidade Cultural, Integridade Pessoal",,1.7,1.4
2017.0,Mogadouro,8654.0,16.6,0.0,6.3,419.0,828.3,2.0,Contra Animais Companhia,,1.7,1.4
2017.0,Mogadouro,8654.0,16.6,0.0,6.3,419.0,828.3,2.0,Legislacao Avulsa E Outros,7.0,1.7,1.4
2017.0,Mogadouro,8654.0,16.6,0.0,6.3,419.0,828.3,2.0,Total,167.0,1.7,1.4
2018.0,Mogadouro,8571.0,15.3,0.0,4.6,350.0,844.3,2.0,Contra As Pessoas,68.0,3.3,1.7
2018.0,Mogadouro,8571.0,15.3,0.0,4.6,350.0,844.3,2.0,Contra O Patrimonio,69.0,3.3,1.7
2018.0,Mogadouro,8571.0,15.3,0.0,4.6,350.0,844.3,2.0,Contra A Vida Em Sociedade,29.0,3.3,1.7
2018.0,Mogadouro,8571.0,15.3,0.0,4.6,350.0,844.3,2.0,Contra O Estado,3.0,3.3,1.7
2018.0,Mogadouro,8571.0,15.3,0.0,4.6,350.0,844.3,2.0,"Contra A Identidade Cultural, Integridade Pessoal",,3.3,1.7
2018.0,Mogadouro,8571.0,15.3,0.0,4.6,350.0,844.3,2.0,Contra Animais Companhia,,3.3,1.7
2018.0,Mogadouro,8571.0,15.3,0.0,4.6,350.0,844.3,2.0,Legislacao Avulsa E Outros,5.0,3.3,1.7
2018.0,Mogadouro,8571.0,15.3,0.0,4.6,350.0,844.3,2.0,Total,175.0,3.3,1.7
2019.0,Mogadouro,8483.0,16.3,38.5,3.0,303.0,884.6,2.0,Contra As Pessoas,63.0,2.5,1.6
2019.0,Mogadouro,8483.0,16.3,38.5,3.0,303.0,884.6,2.0,Contra O Patrimonio,50.0,2.5,1.6
2019.0,Mogadouro,8483.0,16.3,38.5,3.0,303.0,884.6,2.0,Contra A Vida Em Sociedade,18.0,2.5,1.6
2019.0,Mogadouro,8483.0,16.3,38.5,3.0,303.0,884.6,2.0,Contra O Estado,4.0,2.5,1.6
2019.0,Mogadouro,8483.0,16.3,38.5,3.0,303.0,884.6,2.0,"Contra A Identidade Cultural, Integridade Pessoal",,2.5,1.6
2019.0,Mogadouro,8483.0,16.3,38.5,3.0,303.0,884.6,2.0,Contra Animais Companhia,,2.5,1.6
2019.0,Mogadouro,8483.0,16.3,38.5,3.0,303.0,884.6,2.0,Legislacao Avulsa E Outros,8.0,2.5,1.6
2019.0,Mogadouro,8483.0,16.3,38.5,3.0,303.0,884.6,2.0,Total,143.0,2.5,1.6
2020.0,Mogadouro,8411.0,18.2,0.0,4.3,301.0,921.0,3.0,Contra As Pessoas,56.0,1.7,1.8
2020.0,Mogadouro,8411.0,18.2,0.0,4.3,301.0,921.0,3.0,Contra O Patrimonio,49.0,1.7,1.8
2020.0,Mogadouro,8411.0,18.2,0.0,4.3,301.0,921.0,3.0,Contra A Vida Em Sociedade,33.0,1.7,1.8
2020.0,Mogadouro,8411.0,18.2,0.0,4.3,301.0,921.0,3.0,Contra O Estado,7.0,1.7,1.8
2020.0,Mogadouro,8411.0,18.2,0.0,4.3,301.0,921.0,3.0,"Contra A Identidade Cultural, Integridade Pessoal",,1.7,1.8
2020.0,Mogadouro,8411.0,18.2,0.0,4.3,301.0,921.0,3.0,Contra Animais Companhia,,1.7,1.8
2020.0,Mogadouro,8411.0,18.2,0.0,4.3,301.0,921.0,3.0,Legislacao Avulsa E Outros,9.0,1.7,1.8
2020.0,Mogadouro,8411.0,18.2,0.0,4.3,301.0,921.0,3.0,Total,154.0,1.7,1.8
2021.0,Mogadouro,8294.0,20.5,0.0,4.1,298.0,938.2,3.0,Contra As Pessoas,57.0,2.4,1.6
2021.0,Mogadouro,8294.0,20.5,0.0,4.1,298.0,938.2,3.0,Contra O Patrimonio,37.0,2.4,1.6
2021.0,Mogadouro,8294.0,20.5,0.0,4.1,298.0,938.2,3.0,Contra A Vida Em Sociedade,15.0,2.4,1.6
2021.0,Mogadouro,8294.0,20.5,0.0,4.1,298.0,938.2,3.0,Contra O Estado,8.0,2.4,1.6
2021.0,Mogadouro,8294.0,20.5,0.0,4.1,298.0,938.2,3.0,"Contra A Identidade Cultural, Integridade Pessoal",,2.4,1.6
2021.0,Mogadouro,8294.0,20.5,0.0,4.1,298.0,938.2,3.0,Contra Animais Companhia,0.0,2.4,1.6
2021.0,Mogadouro,8294.0,20.5,0.0,4.1,298.0,938.2,3.0,Legislacao Avulsa E Outros,10.0,2.4,1.6
2021.0,Mogadouro,8294.0,20.5,0.0,4.1,298.0,938.2,3.0,Total,127.0,2.4,1.6
2022.0,Mogadouro,8260.0,14.5,0.0,4.7,280.0,980.7,2.0,Contra As Pessoas,44.0,2.8,1.9
2022.0,Mogadouro,8260.0,14.5,0.0,4.7,280.0,980.7,2.0,Contra O Patrimonio,40.0,2.8,1.9
2022.0,Mogadouro,8260.0,14.5,0.0,4.7,280.0,980.7,2.0,Contra A Vida Em Sociedade,35.0,2.8,1.9
2022.0,Mogadouro,8260.0,14.5,0.0,4.7,280.0,980.7,2.0,Contra O Estado,4.0,2.8,1.9
2022.0,Mogadouro,8260.0,14.5,0.0,4.7,280.0,980.7,2.0,"Contra A Identidade Cultural, Integridade Pessoal",,2.8,1.9
2022.0,Mogadouro,8260.0,14.5,0.0,4.7,280.0,980.7,2.0,Contra Animais Companhia,0.0,2.8,1.9
2022.0,Mogadouro,8260.0,14.5,0.0,4.7,280.0,980.7,2.0,Legislacao Avulsa E Outros,15.0,2.8,1.9
2022.0,Mogadouro,8260.0,14.5,0.0,4.7,280.0,980.7,2.0,Total,138.0,2.8,1.9
2023.0,Mogadouro,8237.0,15.4,0.0,5.1,275.0,1045.9,2.0,Contra As Pessoas,64.0,1.9,0.6
2023.0,Mogadouro,8237.0,15.4,0.0,5.1,275.0,1045.9,2.0,Contra O Patrimonio,65.0,1.9,0.6
2023.0,Mogadouro,8237.0,15.4,0.0,5.1,275.0,1045.9,2.0,Contra A Vida Em Sociedade,26.0,1.9,0.6
2023.0,Mogadouro,8237.0,15.4,0.0,5.1,275.0,1045.9,2.0,Contra O Estado,5.0,1.9,0.6
2023.0,Mogadouro,8237.0,15.4,0.0,5.1,275.0,1045.9,2.0,"Contra A Identidade Cultural, Integridade Pessoal",,1.9,0.6
2023.0,Mogadouro,8237.0,15.4,0.0,5.1,275.0,1045.9,2.0,Contra Animais Companhia,0.0,1.9,0.6
2023.0,Mogadouro,8237.0,15.4,0.0,5.1,275.0,1045.9,2.0,Legislacao Avulsa E Outros,11.0,1.9,0.6
2023.0,Mogadouro,8237.0,15.4,0.0,5.1,275.0,1045.9,2.0,Total,171.0,1.9,0.6
2024.0,Mogadouro,8169.0,18.9,0.0,6.1,294.0,1045.9,2.0,Contra As Pessoas,39.0,3.0,0.6
2024.0,Mogadouro,8169.0,18.9,0.0,6.1,294.0,1045.9,2.0,Contra O Patrimonio,54.0,3.0,0.6
2024.0,Mogadouro,8169.0,18.9,0.0,6.1,294.0,1045.9,2.0,Contra A Vida Em Sociedade,17.0,3.0,0.6
2024.0,Mogadouro,8169.0,18.9,0.0,6.1,294.0,1045.9,2.0,Contra O Estado,,3.0,0.6
2024.0,Mogadouro,8169.0,18.9,0.0,6.1,294.0,1045.9,2.0,"Contra A Identidade Cultural, Integridade Pessoal",,3.0,0.6
2024.0,Mogadouro,8169.0,18.9,0.0,6.1,294.0,1045.9,2.0,Contra Animais Companhia,,3.0,0.6
2024.0,Mogadouro,8169.0,18.9,0.0,6.1,294.0,1045.9,2.0,Legislacao Avulsa E Outros,5.0,3.0,0.6
2024.0,Mogadouro,8169.0,18.9,0.0,6.1,294.0,1045.9,2.0,Total,118.0,3.0,0.6
2006.0,Moimenta Da Beira,10645.0,10.8,0.0,8.0,,610.4,3.0,,,5.8,1.4
2007.0,Moimenta Da Beira,10544.0,12.0,0.0,6.6,,633.8,3.0,,,5.5,1.1
2008.0,Moimenta Da Beira,10435.0,11.6,0.0,7.6,,661.8,3.0,,,4.9,1.4
2009.0,Moimenta Da Beira,10332.0,11.9,0.0,7.5,509.0,672.2,3.0,Contra As Pessoas,79.0,3.9,1.8
2009.0,Moimenta Da Beira,10332.0,11.9,0.0,7.5,509.0,672.2,3.0,Contra O Patrimonio,119.0,3.9,1.8
2009.0,Moimenta Da Beira,10332.0,11.9,0.0,7.5,509.0,672.2,3.0,Contra A Vida Em Sociedade,74.0,3.9,1.8
2009.0,Moimenta Da Beira,10332.0,11.9,0.0,7.5,509.0,672.2,3.0,Contra O Estado,9.0,3.9,1.8
2009.0,Moimenta Da Beira,10332.0,11.9,0.0,7.5,509.0,672.2,3.0,"Contra A Identidade Cultural, Integridade Pessoal",,3.9,1.8
2009.0,Moimenta Da Beira,10332.0,11.9,0.0,7.5,509.0,672.2,3.0,Contra Animais Companhia,,3.9,1.8
2009.0,Moimenta Da Beira,10332.0,11.9,0.0,7.5,509.0,672.2,3.0,Legislacao Avulsa E Outros,22.0,3.9,1.8
2009.0,Moimenta Da Beira,10332.0,11.9,0.0,7.5,509.0,672.2,3.0,Total,303.0,3.9,1.8
2010.0,Moimenta Da Beira,10211.0,13.4,0.0,9.1,564.0,717.4,3.0,Contra As Pessoas,93.0,5.1,1.2
2010.0,Moimenta Da Beira,10211.0,13.4,0.0,9.1,564.0,717.4,3.0,Contra O Patrimonio,104.0,5.1,1.2
2010.0,Moimenta Da Beira,10211.0,13.4,0.0,9.1,564.0,717.4,3.0,Contra A Vida Em Sociedade,38.0,5.1,1.2
2010.0,Moimenta Da Beira,10211.0,13.4,0.0,9.1,564.0,717.4,3.0,Contra O Estado,4.0,5.1,1.2
2010.0,Moimenta Da Beira,10211.0,13.4,0.0,9.1,564.0,717.4,3.0,"Contra A Identidade Cultural, Integridade Pessoal",,5.1,1.2
2010.0,Moimenta Da Beira,10211.0,13.4,0.0,9.1,564.0,717.4,3.0,Contra Animais Companhia,,5.1,1.2
2010.0,Moimenta Da Beira,10211.0,13.4,0.0,9.1,564.0,717.4,3.0,Legislacao Avulsa E Outros,31.0,5.1,1.2
2010.0,Moimenta Da Beira,10211.0,13.4,0.0,9.1,564.0,717.4,3.0,Total,270.0,5.1,1.2
2011.0,Moimenta Da Beira,10115.0,10.5,0.0,7.5,536.0,718.8,3.0,Contra As Pessoas,70.0,3.7,1.9
2011.0,Moimenta Da Beira,10115.0,10.5,0.0,7.5,536.0,718.8,3.0,Contra O Patrimonio,108.0,3.7,1.9
2011.0,Moimenta Da Beira,10115.0,10.5,0.0,7.5,536.0,718.8,3.0,Contra A Vida Em Sociedade,46.0,3.7,1.9
2011.0,Moimenta Da Beira,10115.0,10.5,0.0,7.5,536.0,718.8,3.0,Contra O Estado,4.0,3.7,1.9
2011.0,Moimenta Da Beira,10115.0,10.5,0.0,7.5,536.0,718.8,3.0,"Contra A Identidade Cultural, Integridade Pessoal",,3.7,1.9
2011.0,Moimenta Da Beira,10115.0,10.5,0.0,7.5,536.0,718.8,3.0,Contra Animais Companhia,,3.7,1.9
2011.0,Moimenta Da Beira,10115.0,10.5,0.0,7.5,536.0,718.8,3.0,Legislacao Avulsa E Outros,12.0,3.7,1.9
2011.0,Moimenta Da Beira,10115.0,10.5,0.0,7.5,536.0,718.8,3.0,Total,240.0,3.7,1.9
2012.0,Moimenta Da Beira,9969.0,12.8,0.0,6.6,679.0,734.6,3.0,Contra As Pessoas,74.0,3.6,2.5
2012.0,Moimenta Da Beira,9969.0,12.8,0.0,6.6,679.0,734.6,3.0,Contra O Patrimonio,89.0,3.6,2.5
2012.0,Moimenta Da Beira,9969.0,12.8,0.0,6.6,679.0,734.6,3.0,Contra A Vida Em Sociedade,35.0,3.6,2.5
2012.0,Moimenta Da Beira,9969.0,12.8,0.0,6.6,679.0,734.6,3.0,Contra O Estado,,3.6,2.5
2012.0,Moimenta Da Beira,9969.0,12.8,0.0,6.6,679.0,734.6,3.0,"Contra A Identidade Cultural, Integridade Pessoal",,3.6,2.5
2012.0,Moimenta Da Beira,9969.0,12.8,0.0,6.6,679.0,734.6,3.0,Contra Animais Companhia,,3.6,2.5
2012.0,Moimenta Da Beira,9969.0,12.8,0.0,6.6,679.0,734.6,3.0,Legislacao Avulsa E Outros,15.0,3.6,2.5
2012.0,Moimenta Da Beira,9969.0,12.8,0.0,6.6,679.0,734.6,3.0,Total,215.0,3.6,2.5
2013.0,Moimenta Da Beira,9834.0,13.0,0.0,6.6,779.0,736.1,3.0,Contra As Pessoas,57.0,4.2,1.2
2013.0,Moimenta Da Beira,9834.0,13.0,0.0,6.6,779.0,736.1,3.0,Contra O Patrimonio,106.0,4.2,1.2
2013.0,Moimenta Da Beira,9834.0,13.0,0.0,6.6,779.0,736.1,3.0,Contra A Vida Em Sociedade,40.0,4.2,1.2
2013.0,Moimenta Da Beira,9834.0,13.0,0.0,6.6,779.0,736.1,3.0,Contra O Estado,3.0,4.2,1.2
2013.0,Moimenta Da Beira,9834.0,13.0,0.0,6.6,779.0,736.1,3.0,"Contra A Identidade Cultural, Integridade Pessoal",,4.2,1.2
2013.0,Moimenta Da Beira,9834.0,13.0,0.0,6.6,779.0,736.1,3.0,Contra Animais Companhia,,4.2,1.2
2013.0,Moimenta Da Beira,9834.0,13.0,0.0,6.6,779.0,736.1,3.0,Legislacao Avulsa E Outros,10.0,4.2,1.2
2013.0,Moimenta Da Beira,9834.0,13.0,0.0,6.6,779.0,736.1,3.0,Total,216.0,4.2,1.2
2014.0,Moimenta Da Beira,9699.0,11.8,38.5,5.3,702.0,733.2,3.0,Contra As Pessoas,62.0,3.9,0.8
2014.0,Moimenta Da Beira,9699.0,11.8,38.5,5.3,702.0,733.2,3.0,Contra O Patrimonio,89.0,3.9,0.8
2014.0,Moimenta Da Beira,9699.0,11.8,38.5,5.3,702.0,733.2,3.0,Contra A Vida Em Sociedade,26.0,3.9,0.8
2014.0,Moimenta Da Beira,9699.0,11.8,38.5,5.3,702.0,733.2,3.0,Contra O Estado,4.0,3.9,0.8
2014.0,Moimenta Da Beira,9699.0,11.8,38.5,5.3,702.0,733.2,3.0,"Contra A Identidade Cultural, Integridade Pessoal",,3.9,0.8
2014.0,Moimenta Da Beira,9699.0,11.8,38.5,5.3,702.0,733.2,3.0,Contra Animais Companhia,,3.9,0.8
2014.0,Moimenta Da Beira,9699.0,11.8,38.5,5.3,702.0,733.2,3.0,Legislacao Avulsa E Outros,14.0,3.9,0.8
2014.0,Moimenta Da Beira,9699.0,11.8,38.5,5.3,702.0,733.2,3.0,Total,195.0,3.9,0.8
2015.0,Moimenta Da Beira,9604.0,12.4,0.0,6.9,666.0,733.7,3.0,Contra As Pessoas,72.0,4.0,2.1
2015.0,Moimenta Da Beira,9604.0,12.4,0.0,6.9,666.0,733.7,3.0,Contra O Patrimonio,122.0,4.0,2.1
2015.0,Moimenta Da Beira,9604.0,12.4,0.0,6.9,666.0,733.7,3.0,Contra A Vida Em Sociedade,31.0,4.0,2.1
2015.0,Moimenta Da Beira,9604.0,12.4,0.0,6.9,666.0,733.7,3.0,Contra O Estado,5.0,4.0,2.1
2015.0,Moimenta Da Beira,9604.0,12.4,0.0,6.9,666.0,733.7,3.0,"Contra A Identidade Cultural, Integridade Pessoal",,4.0,2.1
2015.0,Moimenta Da Beira,9604.0,12.4,0.0,6.9,666.0,733.7,3.0,Contra Animais Companhia,,4.0,2.1
2015.0,Moimenta Da Beira,9604.0,12.4,0.0,6.9,666.0,733.7,3.0,Legislacao Avulsa E Outros,15.0,4.0,2.1
2015.0,Moimenta Da Beira,9604.0,12.4,0.0,6.9,666.0,733.7,3.0,Total,246.0,4.0,2.1
2016.0,Moimenta Da Beira,9505.0,14.7,0.0,7.3,693.0,742.5,3.0,Contra As Pessoas,54.0,3.2,1.8
2016.0,Moimenta Da Beira,9505.0,14.7,0.0,7.3,693.0,742.5,3.0,Contra O Patrimonio,104.0,3.2,1.8
2016.0,Moimenta Da Beira,9505.0,14.7,0.0,7.3,693.0,742.5,3.0,Contra A Vida Em Sociedade,37.0,3.2,1.8
2016.0,Moimenta Da Beira,9505.0,14.7,0.0,7.3,693.0,742.5,3.0,Contra O Estado,8.0,3.2,1.8
2016.0,Moimenta Da Beira,9505.0,14.7,0.0,7.3,693.0,742.5,3.0,"Contra A Identidade Cultural, Integridade Pessoal",,3.2,1.8
2016.0,Moimenta Da Beira,9505.0,14.7,0.0,7.3,693.0,742.5,3.0,Contra Animais Companhia,,3.2,1.8
2016.0,Moimenta Da Beira,9505.0,14.7,0.0,7.3,693.0,742.5,3.0,Legislacao Avulsa E Outros,16.0,3.2,1.8
2016.0,Moimenta Da Beira,9505.0,14.7,0.0,7.3,693.0,742.5,3.0,Total,219.0,3.2,1.8
2017.0,Moimenta Da Beira,9461.0,12.5,0.0,6.6,659.0,775.9,3.0,Contra As Pessoas,54.0,4.2,1.9
2017.0,Moimenta Da Beira,9461.0,12.5,0.0,6.6,659.0,775.9,3.0,Contra O Patrimonio,61.0,4.2,1.9
2017.0,Moimenta Da Beira,9461.0,12.5,0.0,6.6,659.0,775.9,3.0,Contra A Vida Em Sociedade,38.0,4.2,1.9
2017.0,Moimenta Da Beira,9461.0,12.5,0.0,6.6,659.0,775.9,3.0,Contra O Estado,6.0,4.2,1.9
2017.0,Moimenta Da Beira,9461.0,12.5,0.0,6.6,659.0,775.9,3.0,"Contra A Identidade Cultural, Integridade Pessoal",,4.2,1.9
2017.0,Moimenta Da Beira,9461.0,12.5,0.0,6.6,659.0,775.9,3.0,Contra Animais Companhia,3.0,4.2,1.9
2017.0,Moimenta Da Beira,9461.0,12.5,0.0,6.6,659.0,775.9,3.0,Legislacao Avulsa E Outros,15.0,4.2,1.9
2017.0,Moimenta Da Beira,9461.0,12.5,0.0,6.6,659.0,775.9,3.0,Total,177.0,4.2,1.9
2018.0,Moimenta Da Beira,9398.0,13.5,0.0,7.4,635.0,810.5,3.0,Contra As Pessoas,59.0,2.9,1.4
2018.0,Moimenta Da Beira,9398.0,13.5,0.0,7.4,635.0,810.5,3.0,Contra O Patrimonio,64.0,2.9,1.4
2018.0,Moimenta Da Beira,9398.0,13.5,0.0,7.4,635.0,810.5,3.0,Contra A Vida Em Sociedade,39.0,2.9,1.4
2018.0,Moimenta Da Beira,9398.0,13.5,0.0,7.4,635.0,810.5,3.0,Contra O Estado,,2.9,1.4
2018.0,Moimenta Da Beira,9398.0,13.5,0.0,7.4,635.0,810.5,3.0,"Contra A Identidade Cultural, Integridade Pessoal",,2.9,1.4
2018.0,Moimenta Da Beira,9398.0,13.5,0.0,7.4,635.0,810.5,3.0,Contra Animais Companhia,,2.9,1.4
2018.0,Moimenta Da Beira,9398.0,13.5,0.0,7.4,635.0,810.5,3.0,Legislacao Avulsa E Outros,19.0,2.9,1.4
2018.0,Moimenta Da Beira,9398.0,13.5,0.0,7.4,635.0,810.5,3.0,Total,184.0,2.9,1.4
2019.0,Moimenta Da Beira,9373.0,13.4,0.0,5.6,689.0,836.0,3.0,Contra As Pessoas,57.0,4.0,0.9
